onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file_TODO
563.8718500137329	0.8185601234436035	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg
565.0057101249695	0.9189000129699708	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_110.jpg
566.2396101951599	0.7355198860168457	tomspunt	looking to side?	how_face	yes	no	incorrect	task-tomspunt/F_779.jpg
567.2900900840759	0.764739990234375	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg
568.3572602272034	0.7981398105621338	tomspunt	looking to side?	how_face	yes	no	incorrect	task-tomspunt/F_111.jpg
569.4577600955963	0.7636599540710449	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg
583.9811401367188	0.919059991836548	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_083.jpg
585.2150402069092	0.9912099838256836	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_582.jpg
586.5156400203705	1.1078200340270996	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_618.jpg
587.9329600334167	1.1190400123596191	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_776.jpg
589.3669600486755	0.66867995262146	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_598.jpg
590.350750207901	0.8557999134063721	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_760.jpg
591.5179500579834	1.022170066833496	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_412.jpg
592.851900100708	0.8052699565887451	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_695.jpg
0.0860562229156492	2.03427314758301	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a
0.0860562229156492	0.3	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a
17.5441205406189	2.10096979141235	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a
17.5441205406189	0.3	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a
36.6529455089569	2.10097074508667	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a
36.6529455089569	0.3	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a
55.6117024326324	2.10097074508667	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a
55.6117024326324	0.3	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a
73.1531383895874	2.08429527282715	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a
73.1531383895874	0.3	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a
95.6301863098144	2.10097074508667	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a
95.6301863098144	0.3	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a
113.505109539032	2.10097002983093	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a
113.505109539032	0.3	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a
131.029870500565	2.10097026824951	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a
131.029870500565	0.3	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a
150.138696422577	2.10096979141235	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a
150.138696422577	0.3	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a
167.980270614624	2.10097002983093	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a
167.980270614624	0.3	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a
185.871867647171	2.10097002983093	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a
185.871867647171	0.3	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a
203.663418521881	2.10096979141235	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a
203.663418521881	0.3	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a
221.721759309769	2.10096979141235	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a
221.721759309769	0.3	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a
240.780561676025	2.10097050666809	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a
240.780561676025	0.3	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a
259.572575559616	2.10096955299377	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a
259.572575559616	0.3	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a
278.364588727951	2.10096979141235	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a
278.364588727951	0.3	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a
299.841174592972	2.10097002983093	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a
299.841174592972	0.3	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a
317.632725467682	2.10097002983093	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a
317.632725467682	0.3	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a
335.52432226181	2.10097050666809	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a
335.52432226181	0.3	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a
357.000909318924	2.10097026824951	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a
357.000909318924	0.3	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a
374.842482318878	2.10097002983093	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a
374.842482318878	0.3	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a
393.517776002884	2.10096955299377	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a
393.517776002884	0.3	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a
411.742859115601	2.10097026824951	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a
411.742859115601	0.3	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a
429.801200380325	2.10097122192383	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a
429.801200380325	0.3	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a
447.325961580276	2.10096979141235	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a
447.325961580276	0.3	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a
466.38476442337	2.10097026824951	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a
466.38476442337	0.3	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a
483.909525384903	2.10097002983093	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a
483.909525384903	0.3	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a
502.868281831741	2.10097146034241	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a
502.868281831741	0.3	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a
520.393043746948	2.10097026824951	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a
520.393043746948	0.3	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a
538.618127336502	2.08429551124573	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a
538.618127336502	0.3	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a
556.493051042557	2.08429574966431	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a
556.493051042557	0.3	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a
578.970098962784	2.10097074508667	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a
578.970098962784	0.3	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a
